ref0,PID1,ADPID2,LQG3,Control
0,-0.012870757,-0.000744425,0.715232347,231
0,-0.014514472,-0.000774801,0.715205677,231
0,-0.016142156,-0.000805014,0.715178989,231
0,-0.017754022,-0.000835064,0.715152258,231
0,-0.019350278,-0.000864954,0.71512551,231
0,-0.020114808,-0.000878712,0.715098732,231
0,-0.020871848,-0.000892394,0.715071936,231
0,-0.021621496,-0.000906001,0.71504511,231
0,-0.022363851,-0.000919533,0.715018266,231
0,-0.023099009,-0.000932991,0.714991392,231
0,-0.023827065,-0.000946377,0.714964501,231
0,-0.024548112,-0.000959689,0.71493758,231
0,-0.025262243,-0.00097293,0.714910642,231
0,-0.02596955,-0.0009861,0.714883673,231
0,-0.02667012,-0.000999199,0.714856687,231
0,-0.028987249,-0.00104399,0.714829645,231
0,-0.031282487,-0.001088551,0.714802586,231
0,-0.033556121,-0.001132883,0.714775471,231
0,-0.035808436,-0.001176988,0.714748339,231
0,-0.038039711,-0.00122087,0.714721151,231
0,-0.040250221,-0.001264529,0.714693946,231
0,-0.042440238,-0.001307968,0.714666685,231
0,-0.04461003,-0.00135119,0.714639407,231
0,-0.046759862,-0.001394195,0.714612073,231
0,-0.048889993,-0.001436987,0.714584722,231
0,-0.048729458,-0.001435125,0.714557352,231
0,-0.048571185,-0.001433279,0.714529964,231
0,-0.048415142,-0.001431449,0.714502558,231
0,-0.048261297,-0.001429634,0.714475133,231
0,-0.048109619,-0.001427835,0.71444769,231
0,-0.047960077,-0.001426051,0.714420229,231
0,-0.047812642,-0.001424281,0.714392749,231
0,-0.047667282,-0.001422527,0.714365252,231
0,-0.047523969,-0.001420786,0.714337735,231
0,-0.047382674,-0.00141906,0.714310202,231
0,-0.046449981,-0.001401824,0.714282661,231
0,-0.045526741,-0.00138468,0.714255103,231
0,-0.044612831,-0.001367629,0.714227539,231
0,-0.043708124,-0.001350668,0.714199958,231
0,-0.042812498,-0.001333797,0.714172369,231
0,-0.041925832,-0.001317016,0.714144764,231
0,-0.041048007,-0.001300322,0.714117152,231
0,-0.040178906,-0.001283716,0.714089523,231
0,-0.039318411,-0.001267196,0.714061887,231
0,-0.03846641,-0.001250763,0.714034234,231
0,-0.039112021,-0.001263553,0.714006551,231
0,-0.039751834,-0.00127628,0.713978851,231
0,-0.040385927,-0.001288942,0.713951121,231
0,-0.041014371,-0.001301542,0.713923374,231
0,-0.041637241,-0.001314079,0.713895596,231
0,-0.042254608,-0.001326554,0.713867802,231
0,-0.042866543,-0.001338968,0.713839977,231
0,-0.043473117,-0.00135132,0.713812136,231
0,-0.044074399,-0.001363613,0.713784264,231
0,-0.044670456,-0.001375845,0.713756376,231
0,-0.043856199,-0.001360523,0.713728479,231
0,-0.043050123,-0.001345283,0.713700566,231
0,-0.042252118,-0.001330122,0.713672645,231
0,-0.041462078,-0.001315041,0.713644707,231
0,-0.040679896,-0.001300038,0.713616761,231
0,-0.039905468,-0.001285114,0.713588798,231
0,-0.039138691,-0.001270266,0.713560827,231
0,-0.038379462,-0.001255495,0.71353284,231
0,-0.037627683,-0.001240799,0.713504845,231
0,-0.036883253,-0.001226178,0.713476832,231
0,-0.037867468,-0.001245314,0.713448785,231
0,-0.038842581,-0.001264352,0.713420722,231
0,-0.03980871,-0.001283292,0.713392623,231
0,-0.040765974,-0.001302137,0.713364507,231
0,-0.041714487,-0.001320886,0.713336357,231
0,-0.042654364,-0.001339541,0.71330819,231
0,-0.043585717,-0.001358102,0.713279988,231
0,-0.044508657,-0.00137657,0.713251769,231
0,-0.045423293,-0.001394947,0.713223515,231
0,-0.046329733,-0.001413233,0.713195245,231
0,-0.044017812,-0.001368612,0.713166991,231
0,-0.041728228,-0.001324222,0.71313872,231
0,-0.039460684,-0.00128006,0.713110464,231
0,-0.037214891,-0.001236124,0.713082192,231
0,-0.03499056,-0.001192411,0.713053936,231
0,-0.03278741,-0.001148919,0.713025663,231
0,-0.030605161,-0.001105646,0.712997406,231
0,-0.028443539,-0.001062591,0.712969132,231
0,-0.026302272,-0.001019751,0.712940874,231
0,-0.024181094,-0.000977124,0.712912599,231
0,-0.024174429,-0.000975695,0.712884307,231
0,-0.024167544,-0.000974267,0.712855998,231
0,-0.024160443,-0.000972839,0.712827672,231
0,-0.02415313,-0.000971412,0.71279933,231
0,-0.024145607,-0.000969986,0.71277097,231
0,-0.024137878,-0.000968561,0.712742594,231
0,-0.024129948,-0.000967136,0.712714201,231
0,-0.024121818,-0.000965713,0.712685791,231
0,-0.024113492,-0.00096429,0.712657364,231
0,-0.024104975,-0.000962868,0.712628921,231
0,-0.022791428,-0.000935914,0.712600481,231
0,-0.02149002,-0.000909092,0.712572024,231
0,-0.020200591,-0.000882399,0.712543571,231
0,-0.018922985,-0.000855835,0.712515101,231
0,-0.017657047,-0.000829398,0.712486635,231
0,-0.016402626,-0.000803086,0.712458152,231
0,-0.015159572,-0.0007769,0.712429673,231
0,-0.013927735,-0.000750837,0.712401177,231
0,-0.012706971,-0.000724897,0.712372684,231
0,-0.011497135,-0.000699079,0.712344176,231
0,-0.008037626,-0.00062915,0.712315705,231
0,-0.004610112,-0.000559566,0.712287219,231
0,-0.001214178,-0.000490323,0.712258771,231
0,0.002150591,-0.000421418,0.712230307,231
0,0.005484601,-0.000352848,0.712201881,231
0,0.008788253,-0.000284609,0.712173439,231
0,0.012061942,-0.0002167,0.712145035,231
0,0.01530606,-0.000149117,0.712116616,231
0,0.018520989,-8.19E-05,0.712088234,231
0,0.02170711,-1.49E-05,0.712059837,231
0,0.022055615,-3.26E-06,0.712031434,231
0,0.022402586,8.36E-06,0.712003015,231
0,0.022748039,1.99E-05,0.71197459,231
0,0.023091989,3.15E-05,0.711946149,231
0,0.02343445,4.30E-05,0.711917703,231
0,0.023775436,5.45E-05,0.71188924,231
0,0.024114963,6.60E-05,0.711860772,231
0,0.024453044,7.74E-05,0.711832288,231
0,0.024789692,8.87E-05,0.711803798,231
0,0.025124922,0.000100097,0.711775293,231
0,0.026902317,0.000139658,0.711746804,231
0,0.028664686,0.000179042,0.711718299,231
0,0.03041222,0.000218251,0.711689811,231
0,0.03214511,0.000257286,0.711661308,231
0,0.033863543,0.000296148,0.711632821,231
0,0.035567702,0.000334839,0.711604318,231
0,0.03725777,0.00037336,0.711575832,231
0,0.038933926,0.000411713,0.71154733,231
0,0.040596346,0.000449899,0.711518845,231
0,0.042245205,0.00048792,0.711490344,231
0,0.042136087,0.00049164,0.711461833,231
0,0.042030227,0.00049537,0.711433306,231
0,0.041927576,0.000499112,0.711404769,231
0,0.041828084,0.000502863,0.711376215,231
0,0.041731704,0.000506624,0.711347652,231
0,0.041638389,0.000510394,0.711319072,231
0,0.041548092,0.000514174,0.711290482,231
0,0.041460766,0.000517962,0.711261877,231
0,0.041376368,0.00052176,0.711233261,231
0,0.041294852,0.000525565,0.711204629,231
0,0.040310957,0.000511666,0.711175973,231
0,0.039338407,0.000497865,0.711147301,231
0,0.038377046,0.00048416,0.711118605,231
0,0.037426722,0.000470551,0.711089893,231
0,0.036487284,0.000457037,0.711061157,231
0,0.035558583,0.000443616,0.711032405,231
0,0.034640473,0.000430287,0.711003629,231
0,0.033732809,0.00041705,0.710974837,231
0,0.032835449,0.000403903,0.710946021,231
0,0.031948252,0.000390845,0.710917189,231
0,0.030083678,0.000358555,0.710888318,231
0,0.028238318,0.00032645,0.710859431,231
0,0.026411915,0.000294529,0.710830504,231
0,0.024604216,0.00026279,0.710801562,231
0,0.022814971,0.00023123,0.71077258,231
0,0.021043932,0.000199848,0.710743583,231
0,0.019290859,0.000168643,0.710714547,231
0,0.017555509,0.000137612,0.710685494,231
0,0.015837648,0.000106754,0.710656403,231
0,0.014137043,7.61E-05,0.710627295,231
0,0.013321086,6.25E-05,0.710598162,231
0,0.012513734,4.91E-05,0.710569014,231
0,0.01171487,3.57E-05,0.710539839,231
0,0.010924381,2.24E-05,0.710510649,231
0,0.010142155,9.16E-06,0.710481434,231
0,0.00936808,-3.98E-06,0.710452202,231
0,0.008602047,-1.70E-05,0.710422945,231
0,0.007843949,-3.00E-05,0.710393673,231
0,0.007093679,-4.30E-05,0.710364374,231
0,0.006351132,-5.58E-05,0.710335061,231
0,0.008103449,-1.99E-05,0.71030576,231
0,0.009839792,1.58E-05,0.710276443,231
0,0.011560369,5.14E-05,0.71024714,231
0,0.013265386,8.68E-05,0.710217821,231
0,0.014955045,0.000121983,0.710188515,231
0,0.016629545,0.000157027,0.710159193,231
0,0.018289084,0.000191905,0.710129885,231
0,0.019933855,0.000226618,0.71010056,231
0,0.021564049,0.000261167,0.710071249,231
0,0.023179855,0.000295554,0.710041922,231
0,0.024304824,0.000320453,0.710012601,231
0,0.025420276,0.000345241,0.709983264,231
0,0.026526333,0.000369917,0.709953933,231
0,0.027623116,0.000394484,0.709924586,231
0,0.028710742,0.000418941,0.709895245,231
0,0.029789329,0.000443289,0.709865889,231
0,0.030858992,0.000467531,0.709836538,231
0,0.031919843,0.000491666,0.709807171,231
0,0.032971996,0.000515695,0.70977781,231
0,0.03401556,0.000539619,0.709748434,231
0,0.03199235,0.000503598,0.709719015,231
0,0.029989654,0.000467778,0.709689582,231
0,0.028007197,0.000432157,0.709660107,231
0,0.02604471,0.000396733,0.709630616,231
0,0.024101927,0.000361505,0.709601084,231
0,0.022178586,0.00032647,0.709571536,231
0,0.020274427,0.000291627,0.709541947,231
0,0.018389196,0.000256973,0.709512342,231
0,0.016522642,0.000222506,0.709482696,231
0,0.014674516,0.000188225,0.709453035,231
0,0.01420193,0.000180688,0.709423353,231
0,0.013734467,0.000173197,0.709393656,231
0,0.013272058,0.000165753,0.709363938,231
0,0.012814634,0.000158355,0.709334205,231
0,0.012362128,0.000151003,0.709304452,231
0,0.011914473,0.000143695,0.709274683,231
0,0.011471605,0.000136432,0.709244894,231
0,0.011033458,0.000129214,0.70921509,231
0,0.01059997,0.000122038,0.709185265,231
0,0.010171077,0.000114906,0.709155425,231
0,0.007962154,7.29E-05,0.709125537,231
0,0.005774559,3.11E-05,0.709095634,231
0,0.00360801,-1.05E-05,0.709065683,231
0,0.001462229,-5.18E-05,0.709035717,231
0,-0.000663056,-9.30E-05,0.709005703,231
0,-0.002768116,-0.000133888,0.708975674,231
0,-0.004853218,-0.000174608,0.708945597,231
0,-0.006918622,-0.000215121,0.708915505,231
0,-0.00896459,-0.000255428,0.708885366,231
0,-0.010991374,-0.000295532,0.708855211,231
0,-0.010409843,-0.000284767,0.708825049,231
0,-0.009834086,-0.000274061,0.708794871,231
0,-0.009264026,-0.000263411,0.708764686,231
0,-0.008699588,-0.000252818,0.708734486,231
0,-0.008140696,-0.000242282,0.708704278,231
0,-0.007587278,-0.000231801,0.708674055,231
0,-0.00703926,-0.000221375,0.708643824,231
0,-0.006496572,-0.000211004,0.708613578,231
0,-0.005959143,-0.000200686,0.708583324,231
0,-0.005426903,-0.000190423,0.708553056,231
0,-0.003832002,-0.000159318,0.708522796,231
0,-0.00225224,-0.000128373,0.708492521,231
0,-0.000687417,-9.76E-05,0.708462255,231
0,0.000862663,-6.70E-05,0.708431974,231
0,0.002398193,-3.65E-05,0.708401701,231
0,0.003919365,-6.15E-06,0.708371414,231
0,0.005426366,2.40E-05,0.708341135,231
0,0.006919383,5.40E-05,0.708310841,231
0,0.008398597,8.39E-05,0.708280556,231
0,0.00986419,0.000113653,0.708250256,231
0,0.008549651,8.91E-05,0.708219922,231
0,0.007247974,6.47E-05,0.708189574,231
0,0.005958991,4.04E-05,0.708159191,231
0,0.004682533,1.62E-05,0.708128794,231
0,0.003418435,-7.82E-06,0.708098363,231
0,0.002166533,-3.17E-05,0.708067917,231
0,0.000926666,-5.55E-05,0.708037438,231
0,-0.000301324,-7.92E-05,0.708006944,231
0,-0.001517594,-0.000102726,0.707976416,231
0,-0.002722298,-0.000126147,0.707945873,231
0,-0.007218103,-0.000214068,0.707915246,231
0,-0.011671451,-0.000301543,0.707884604,231
0,-0.016082902,-0.000388573,0.707853878,231
0,-0.020453004,-0.000475165,0.707823138,231
0,-0.024782299,-0.000561322,0.707792313,231
0,-0.029071324,-0.000647048,0.707761474,231
0,-0.033320603,-0.000732347,0.707730551,231
0,-0.037530658,-0.000817223,0.707699613,231
0,-0.041702002,-0.00090168,0.707668591,231
0,-0.045835138,-0.000985721,0.707637554,231
0,-0.044300247,-0.000959183,0.70760652,231
0,-0.042781317,-0.000932797,0.707575472,231
0,-0.041278136,-0.000906563,0.707544426,231
0,-0.03979049,-0.000880478,0.707513365,231
0,-0.038318173,-0.000854541,0.707482306,231
0,-0.036860979,-0.00082875,0.707451233,231
0,-0.035418707,-0.000803104,0.707420163,231
0,-0.033991155,-0.000777602,0.707389078,231
0,-0.032578128,-0.000752242,0.707357995,231
0,-0.031179432,-0.000727023,0.707326898,231
0,-0.025748475,-0.000622766,0.707295865,231
0,-0.020369687,-0.00051905,0.707264817,231
0,-0.015042381,-0.000415869,0.707233834,231
0,-0.009765877,-0.000313219,0.707202836,231
0,-0.004539508,-0.000211094,0.707171902,231
0,0.000637386,-0.000109488,0.707140954,231
0,0.005765455,-8.40E-06,0.707110069,231
0,0.010845341,9.22E-05,0.707079171,231
0,0.015877676,0.000192255,0.707048336,231
0,0.020863084,0.000291828,0.707017486,231
0,0.021496689,0.000306659,0.706986635,231
0,0.022125253,0.000321427,0.70695577,231
0,0.022748838,0.000336133,0.706924902,231
0,0.023367509,0.000350776,0.706894021,231
0,0.023981325,0.000365358,0.706863137,231
0,0.024590349,0.000379878,0.706832239,231
0,0.025194639,0.000394338,0.706801339,231
0,0.025794256,0.000408738,0.706770425,231
0,0.026389258,0.000423078,0.706739509,231
0,0.026979701,0.000437359,0.706708579,231
0,0.027182703,0.000444088,0.706677641,231
0,0.027384876,0.000450796,0.706646688,231
0,0.027586229,0.000457485,0.706615728,231
0,0.027786768,0.000464153,0.706584754,231
0,0.027986502,0.000470801,0.706553772,231
0,0.028185437,0.00047743,0.706522775,231
0,0.028383581,0.000484038,0.706491772,231
0,0.028580942,0.000490627,0.706460753,231
0,0.028777526,0.000497196,0.706429728,231
0,0.02897334,0.000503746,0.706398688,231
0,0.029145166,0.000509821,0.70636764,231
0,0.029316455,0.000515879,0.706336577,231
0,0.029487212,0.000521921,0.706305507,231
0,0.029657439,0.000527945,0.706274423,231
0,0.029827141,0.000533952,0.70624333,231
0,0.029996322,0.000539942,0.706212224,231
0,0.030164984,0.000545916,0.706181109,231
0,0.030333131,0.000551872,0.706149981,231
0,0.030500768,0.000557812,0.706118844,231
0,0.030667897,0.000563735,0.706087693,231
0,0.031923623,0.000590952,0.706056551,231
0,0.033168562,0.000618043,0.706025395,231
0,0.034402852,0.000645011,0.705994247,231
0,0.035626631,0.000671856,0.705963086,231
0,0.036840032,0.000698579,0.705931933,231
0,0.038043188,0.000725181,0.705900766,231
0,0.039236231,0.000751663,0.705869607,231
0,0.040419289,0.000778027,0.705838434,231
0,0.04159249,0.000804273,0.705807271,231
0,0.04275596,0.000830402,0.705776092,231
0,0.045728042,0.000891992,0.705744951,231
0,0.048673465,0.000953286,0.705713795,231
0,0.051592575,0.001014287,0.705682675,231
0,0.054485714,0.001074998,0.705651541,231
0,0.057353217,0.001135421,0.705620444,231
0,0.060195417,0.001195558,0.705589332,231
0,0.063012641,0.001255412,0.705558257,231
0,0.065805211,0.001314985,0.705527167,231
0,0.068573444,0.001374281,0.705496114,231
0,0.071317656,0.001433301,0.705465047,231
0,0.07313074,0.001474292,0.705434002,231
0,0.074928987,0.001515103,0.705402943,231
0,0.076712584,0.001555734,0.705371906,231
0,0.078481717,0.001596188,0.705340855,231
0,0.080236569,0.001636466,0.705309827,231
0,0.08197732,0.001676569,0.705278784,231
0,0.083704148,0.001716499,0.705247764,231
0,0.085417229,0.001756256,0.70521673,231
0,0.087116735,0.001795843,0.705185718,231
0,0.088802838,0.001835261,0.705154692,231
0,0.08770316,0.00182026,0.705123646,231
0,0.0866166,0.001805369,0.705092587,231
0,0.085542976,0.001790585,0.705061507,231
0,0.08448211,0.001775909,0.705030414,231
0,0.083433827,0.001761338,0.704999301,231
0,0.082397954,0.001746871,0.704968174,231
0,0.08137432,0.001732506,0.704937028,231
0,0.080362758,0.001718244,0.704905867,231
0,0.079363101,0.001704083,0.704874687,231
0,0.078375186,0.00169002,0.704843493,231
0,0.077741436,0.001682759,0.704812284,231
0,0.077115872,0.001675562,0.704781062,231
0,0.076498381,0.001668426,0.704749825,231
0,0.075888849,0.001661352,0.704718575,231
0,0.075287166,0.001654338,0.70468731,231
0,0.074693223,0.001647384,0.704656031,231
0,0.074106911,0.001640489,0.704624738,231
0,0.073528124,0.001633652,0.704593431,231
0,0.072956757,0.001626873,0.704562109,231
0,0.072392708,0.001620151,0.704530774,231
0,0.07220515,0.00162071,0.70449943,231
0,0.07202122,0.001621288,0.704468072,231
0,0.071840863,0.001621884,0.704436706,231
0,0.071664027,0.001622498,0.704405325,231
0,0.071490661,0.001623129,0.704373936,231
0,0.071320713,0.001623778,0.704342534,231
0,0.071154133,0.001624443,0.704311122,231
0,0.070990871,0.001625125,0.704279697,231
0,0.07083088,0.001625823,0.704248263,231
0,0.07067411,0.001626537,0.704216816,231
0,0.068745985,0.001592544,0.704185332,231
0,0.066837748,0.001558743,0.704153836,231
0,0.064949132,0.001525132,0.704122303,231
0,0.063079875,0.001491709,0.704090758,231
0,0.061229718,0.001458472,0.704059176,231
0,0.059398406,0.001425418,0.704027581,231
0,0.057585686,0.001392547,0.703995951,231
0,0.055791312,0.001359856,0.703964307,231
0,0.054015037,0.001327344,0.703932628,231
0,0.052256622,0.001295009,0.703900935,231
0,0.0537596,0.001326319,0.703869256,231
0,0.055249327,0.00135748,0.703837563,231
0,0.056725974,0.001388493,0.703805884,231
0,0.05818971,0.001419359,0.703774191,231
0,0.059640701,0.001450078,0.703742512,231
0,0.061079111,0.001480654,0.703710819,231
0,0.062505103,0.001511086,0.70367914,231
0,0.063918835,0.001541376,0.703647448,231
0,0.065320466,0.001571526,0.703615768,231
0,0.06671015,0.001601535,0.703584076,231
0,0.06648269,0.001599995,0.703552373,231
0,0.066258751,0.001598477,0.703520656,231
0,0.06603828,0.001596981,0.703488929,231
0,0.06582123,0.001595508,0.703457188,231
0,0.06560755,0.001594055,0.703425437,231
0,0.065397192,0.001592624,0.703393672,231
0,0.065190109,0.001591214,0.703361897,231
0,0.064986254,0.001589824,0.703330108,231
0,0.06478558,0.001588455,0.703298308,231
0,0.064588043,0.001587105,0.703266496,231
0,0.066642586,0.001629782,0.703234706,231
0,0.068678934,0.001672253,0.703202903,231
0,0.070697322,0.001714522,0.703171124,231
0,0.072697983,0.00175659,0.703139331,231
0,0.074681144,0.001798459,0.703107561,231
0,0.076647032,0.00184013,0.703075778,231
0,0.078595869,0.001881606,0.703044018,231
0,0.080527874,0.001922887,0.703012245,231
0,0.082443265,0.001963976,0.702980495,231
0,0.084342253,0.002004875,0.702948731,231
0,0.083403072,0.001990366,0.702916949,231
0,0.08247456,0.001975951,0.702885153,231
0,0.081556572,0.001961629,0.702853338,231
0,0.080648964,0.001947397,0.702821509,231
0,0.079751595,0.001933256,0.702789662,231
0,0.078864326,0.001919204,0.702757801,231
0,0.077987018,0.00190524,0.702725921,231
0,0.077119535,0.001891364,0.702694027,231
0,0.076261745,0.001877574,0.702662115,231
0,0.075413515,0.001863869,0.702630189,231
0,0.077548603,0.001908438,0.702598289,231
0,0.079664905,0.001952796,0.702566376,231
0,0.081762663,0.001996942,0.702534488,231
0,0.083842116,0.002040879,0.702502587,231
0,0.085903501,0.00208461,0.702470711,231
0,0.087947048,0.002128135,0.702438823,231
0,0.089972989,0.002171457,0.702406959,231
0,0.091981549,0.002214577,0.702375083,231
0,0.093972951,0.002257497,0.702343232,231
0,0.095947415,0.002300219,0.702311368,231
0,0.092182434,0.002230767,0.702279443,231
0,0.088454996,0.00216169,0.702247505,231
0,0.084764603,0.002092984,0.702215507,231
0,0.081110763,0.002024645,0.702183496,231
0,0.077492989,0.00195667,0.702151424,231
0,0.073910804,0.001889054,0.70211934,231
0,0.070363736,0.001821795,0.702087195,231
0,0.066851319,0.001754889,0.702055037,231
0,0.063373095,0.001688333,0.70202282,231
0,0.059928611,0.001622123,0.701990589,231
0,0.062516158,0.001673633,0.701958387,231
0,0.065079902,0.001724885,0.701926173,231
0,0.067620153,0.001775882,0.701893989,231
0,0.070137216,0.001826627,0.701861791,231
0,0.072631396,0.001877121,0.701829623,231
0,0.075102988,0.001927366,0.701797443,231
0,0.077552288,0.001977366,0.701765292,231
0,0.079979583,0.002027121,0.701733128,231
0,0.082385161,0.002076635,0.701700993,231
0,0.084769303,0.00212591,0.701668846,231
0,0.081746694,0.002069567,0.701636648,231
0,0.078754067,0.002013525,0.701604436,231
0,0.075791024,0.001957781,0.701572174,231
0,0.072857172,0.001902331,0.701539899,231
0,0.069952125,0.001847174,0.701507573,231
0,0.067075499,0.001792305,0.701475235,231
0,0.064226919,0.001737723,0.701442845,231
0,0.061406014,0.001683424,0.701410443,231
0,0.058612417,0.001629406,0.70137799,231
0,0.055845768,0.001575666,0.701345524,231
0,0.05385907,0.001536942,0.701313018,231
0,0.051891497,0.001498416,0.7012805,231
0,0.049942798,0.001460086,0.701247943,231
0,0.048012723,0.00142195,0.701215372,231
0,0.046101026,0.001384006,0.701182763,231
0,0.044207467,0.001346252,0.70115014,231
0,0.042331805,0.001308686,0.701117478,231
0,0.040473807,0.001271308,0.701084804,231
0,0.038633239,0.001234114,0.70105209,231
0,0.036809873,0.001197103,0.701019364,231
0,0.036778296,0.001195002,0.700986625,231
0,0.03674671,0.001192904,0.700953873,231
0,0.036715116,0.001190809,0.700921108,231
0,0.036683515,0.001188717,0.700888331,231
0,0.036651907,0.001186628,0.700855541,231
0,0.036620293,0.001184543,0.700822738,231
0,0.036588675,0.00118246,0.700789923,231
0,0.036557053,0.001180381,0.700757095,231
0,0.036525427,0.001178305,0.700724255,231
0,0.036493799,0.001176232,0.700691402,231
0,0.034036628,0.001126702,0.7006585,231
0,0.031602366,0.001077416,0.700625585,231
0,0.029190711,0.001028373,0.700592622,231
0,0.026801369,0.000979569,0.700559646,231
0,0.024434048,0.000931004,0.700526621,231
0,0.022088459,0.000882674,0.700493584,231
0,0.01976432,0.000834577,0.700460498,231
0,0.017461349,0.000786712,0.7004274,231
0,0.015179272,0.000739076,0.700394253,231
0,0.012917815,0.000691667,0.700361093,231
0,0.013773837,0.000705085,0.700327932,231
0,0.014620695,0.000718418,0.700294757,231
0,0.015458513,0.000731667,0.70026158,231
0,0.016287412,0.000744832,0.700228391,231
0,0.017107511,0.000757915,0.700195199,231
0,0.017918931,0.000770916,0.700161995,231
0,0.018721786,0.000783837,0.700128789,231
0,0.019516193,0.000796677,0.70009557,231
0,0.020302265,0.000809439,0.700062349,231
0,0.021080113,0.000822122,0.700029115,231
0,0.02197702,0.000837217,0.699995881,231
0,0.022864722,0.000852222,0.699962634,231
0,0.023743341,0.000867139,0.699929387,231
0,0.024612999,0.000881968,0.699896127,231
0,0.025473815,0.000896711,0.699862867,231
0,0.026325907,0.000911369,0.699829595,231
0,0.027169391,0.000925941,0.699796322,231
0,0.028004382,0.00094043,0.699763037,231
0,0.028830994,0.000954835,0.699729751,231
0,0.029649337,0.000969159,0.699696453,231
0,0.03170863,0.001007842,0.699663173,231
0,0.033748075,0.00104632,0.699629881,231
0,0.035767934,0.001084596,0.699596607,231
0,0.037768464,0.00112267,0.699563321,231
0,0.039749921,0.001160545,0.699530052,231
0,0.041712554,0.001198223,0.699496772,231
0,0.043656613,0.001235706,0.699463509,231
0,0.045582339,0.001272995,0.699430234,231
0,0.047489976,0.001310093,0.699396977,231
0,0.049379758,0.001347,0.699363708,231
0,0.048471524,0.001329316,0.699330416,231
0,0.047572161,0.001311721,0.699297111,231
0,0.046681553,0.001294217,0.699263783,231
0,0.045799583,0.001276801,0.699230443,231
0,0.044926138,0.001259472,0.69919708,231
0,0.044061104,0.001242231,0.699163705,231
0,0.043204371,0.001225076,0.699130306,231
0,0.042355829,0.001208006,0.699096895,231
0,0.041515369,0.00119102,0.699063461,231
0,0.040682886,0.001174118,0.699030015,231
0,0.04118489,0.001183257,0.698996565,231
0,0.041682131,0.001192346,0.698963104,231
0,0.042174673,0.001201385,0.698929638,231
0,0.042662577,0.001210376,0.698896161,231
0,0.043145903,0.001219317,0.69886268,231
0,0.043624713,0.001228211,0.698829187,231
0,0.044099064,0.001237057,0.698795691,231
0,0.044569015,0.001245856,0.698762183,231
0,0.045034624,0.001254608,0.698728671,231
0,0.045495946,0.001263314,0.698695147,231
0,0.045677194,0.001266576,0.698661615,231
0,0.045856872,0.00126982,0.698628072,231
0,0.046035001,0.001273047,0.698594521,231
0,0.046211599,0.001276256,0.698560958,231
0,0.046386688,0.001279447,0.698527387,231
0,0.046560285,0.00128262,0.698493805,231
0,0.046732411,0.001285777,0.698460215,231
0,0.046903083,0.001288916,0.698426613,231
0,0.04707232,0.001292038,0.698393003,231
0,0.047240141,0.001295143,0.698359382,231
0,0.048142862,0.001312639,0.698325764,231
0,0.049037248,0.001330045,0.698292134,231
0,0.049923407,0.001347362,0.698258507,231
0,0.050801447,0.001364591,0.698224869,231
0,0.051671474,0.001381732,0.698191234,231
0,0.052533591,0.001398787,0.698157587,231
0,0.053387902,0.001415756,0.698123943,231
0,0.054234508,0.00143264,0.698090288,231
0,0.055073509,0.001449439,0.698056636,231
0,0.055905004,0.001466155,0.698022972,231
0,0.056612749,0.001480512,0.69798931,231
0,0.05731428,0.001494799,0.697955636,231
0,0.058009677,0.001509015,0.697921963,231
0,0.058699018,0.001523163,0.697888279,231
0,0.059382383,0.001537241,0.697854597,231
0,0.060059846,0.001551252,0.697820902,231
0,0.060731485,0.001565195,0.69778721,231
0,0.061397374,0.001579071,0.697753505,231
0,0.062057586,0.001592881,0.697719803,231
0,0.062712195,0.001606626,0.697686088,231
0,0.060742899,0.001569071,0.697652337,231
0,0.058792873,0.001531712,0.697618573,231
0,0.05686186,0.001494547,0.697584773,231
0,0.054949609,0.001457575,0.697550961,231
0,0.053055873,0.001420793,0.697517112,231
0,0.051180405,0.001384199,0.697483252,231
0,0.049322965,0.001347792,0.697449354,231
0,0.047483316,0.00131157,0.697415445,231
0,0.045661222,0.00127553,0.697381499,231
0,0.043856452,0.001239672,0.697347541,231
0,0.046516397,0.001291021,0.697313612,231
0,0.049151206,0.001342105,0.697279672,231
0,0.051761208,0.001392926,0.69724576,231
0,0.054346729,0.001443488,0.697211837,231
0,0.05690809,0.001493792,0.697177942,231
0,0.059445607,0.001543842,0.697144036,231
0,0.061959593,0.001593639,0.697110159,231
0,0.064450356,0.001643185,0.69707627,231
0,0.066918197,0.001692484,0.69704241,231
0,0.069363418,0.001741537,0.697008538,231
0,0.068322429,0.001722569,0.696974644,231
0,0.067292122,0.001703704,0.696940738,231
0,0.066272352,0.001684942,0.69690681,231
0,0.06526298,0.001666281,0.69687287,231
0,0.064263866,0.001647721,0.696838908,231
0,0.063274873,0.00162926,0.696804935,231
0,0.062295866,0.001610898,0.696770939,231
0,0.061326712,0.001592633,0.696736931,231
0,0.060367279,0.001574464,0.696702902,231
0,0.059417438,0.001556391,0.696668861,231
0,0.057623795,0.001521716,0.696634785,231
0,0.055847549,0.00148722,0.696600697,231
0,0.054088471,0.001452901,0.696566575,231
0,0.052346333,0.001418756,0.696532442,231
0,0.050620912,0.001384785,0.696498273,231
0,0.048911987,0.001350986,0.696464093,231
0,0.047219341,0.001317357,0.696429879,231
0,0.04554276,0.001283896,0.696395653,231
0,0.043882032,0.001250603,0.696361392,231
0,0.042236948,0.001217474,0.69632712,231
0,0.040470825,0.001181839,0.696292812,231
0,0.038721227,0.001146379,0.696258491,231
0,0.036987937,0.001111094,0.696224135,231
